sku_code,design_no,stock,category,size,color,sku,style,asin
SET238-KR-PP-S,SET238,5.0,KURTA SET,S,Grey,,,
SET238-KR-PP-XL,SET238,1.0,KURTA SET,XL,Grey,,,
SET238-KR-PP-XS,SET238,35.0,KURTA SET,XS,Grey,,,
SET238-KR-PP-XXL,SET238,2.0,KURTA SET,XXL,Grey,,,
SET238-KR-PP-XXXL,SET238,2.0,KURTA SET,XXXL,Grey,,,
SET239-KR-NP-L,SET239,4.0,KURTA SET,L,OFF WHITE,,,
SET239-KR-NP-M,SET239,4.0,KURTA SET,M,OFF WHITE,,,
SET239-KR-NP-S,SET239,7.0,KURTA SET,S,OFF WHITE,,,
SET239-KR-NP-XL,SET239,2.0,KURTA SET,XL,OFF WHITE,,,
SET239-KR-NP-XS,SET239,3.0,KURTA SET,XS,OFF WHITE,,,
SET239-KR-NP-XXL,SET239,2.0,KURTA SET,XXL,OFF WHITE,,,
SET239-KR-NP-XXXL,SET239,4.0,KURTA SET,XXXL,OFF WHITE,,,
SET240-KR-PP-L,SET240,17.0,KURTA SET,L,Yellow,,,
SET240-KR-PP-M,SET240,17.0,KURTA SET,M,Yellow,,,
SET240-KR-PP-S,SET240,43.0,KURTA SET,S,Yellow,,,
SET240-KR-PP-XL,SET240,27.0,KURTA SET,XL,Yellow,,,
SET240-KR-PP-XS,SET240,26.0,KURTA SET,XS,Yellow,,,
SET240-KR-PP-XXL,SET240,10.0,KURTA SET,XXL,Yellow,,,
SET240-KR-PP-XXXL,SET240,7.0,KURTA SET,XXXL,Yellow,,,
SET241-KR-PP-L,SET241,0.0,KURTA SET,L,Turquoise Green,,,
SET241-KR-PP-M,SET241,0.0,KURTA SET,M,Turquoise Green,,,
SET241-KR-PP-S,SET241,0.0,KURTA SET,S,Turquoise Green,,,
SET241-KR-PP-XS,SET241,1.0,KURTA SET,XS,Turquoise Green,,,
SET241-KR-PP-XXL,SET241,1.0,KURTA SET,XXL,Turquoise Green,,,
SET241-KR-PP-XXXL,SET241,0.0,KURTA SET,XXXL,Turquoise Green,,,
SET242-KR-PP-L,SET242,2.0,KURTA SET,L,Black,,,
SET242-KR-PP-M,SET242,2.0,KURTA SET,M,Black,,,
SET242-KR-PP-S,SET242,12.0,KURTA SET,S,Black,,,
SET242-KR-PP-XL,SET242,3.0,KURTA SET,XL,Black,,,
SET242-KR-PP-XS,SET242,5.0,KURTA SET,XS,Black,,,
SET242-KR-PP-XXL,SET242,2.0,KURTA SET,XXL,Black,,,
SET242-KR-PP-XXXL,SET242,2.0,KURTA SET,XXXL,Black,,,
SET243-KR-PP-L,SET243,4.0,KURTA SET,L,Blue,,,
SET243-KR-PP-M,SET243,10.0,KURTA SET,M,Blue,,,
SET243-KR-PP-S,SET243,8.0,KURTA SET,S,Blue,,,
SET243-KR-PP-XL,SET243,10.0,KURTA SET,XL,Blue,,,
SET243-KR-PP-XS,SET243,12.0,KURTA SET,XS,Blue,,,
SET243-KR-PP-XXL,SET243,3.0,KURTA SET,XXL,Blue,,,
SET243-KR-PP-XXXL,SET243,3.0,KURTA SET,XXXL,Blue,,,
SET244-KR-NP-L,SET244,30.0,KURTA SET,L,Pink,,,
SET244-KR-NP-M,SET244,26.0,KURTA SET,M,Pink,,,
SET244-KR-NP-S,SET244,35.0,KURTA SET,S,Pink,,,
SET244-KR-NP-XL,SET244,34.0,KURTA SET,XL,Pink,,,
SET244-KR-NP-XS,SET244,20.0,KURTA SET,XS,Pink,,,
SET244-KR-NP-XXL,SET244,13.0,KURTA SET,XXL,Pink,,,
SET244-KR-NP-XXXL,SET244,27.0,KURTA SET,XXXL,Pink,,,
SET245-KR-NP-L,SET245,85.0,KURTA SET,L,Mustard,,,
SET245-KR-NP-M,SET245,113.0,KURTA SET,M,Mustard,,,
SET245-KR-NP-S,SET245,131.0,KURTA SET,S,Mustard,,,
SET245-KR-NP-XL,SET245,103.0,KURTA SET,XL,Mustard,,,
SET245-KR-NP-XS,SET245,92.0,KURTA SET,XS,Mustard,,,
SET245-KR-NP-XXL,SET245,43.0,KURTA SET,XXL,Mustard,,,
SET245-KR-NP-XXXL,SET245,39.0,KURTA SET,XXXL,Mustard,,,
SET246-KR-PP-L,SET246,8.0,KURTA SET,L,Red,,,
SET246-KR-PP-M,SET246,22.0,KURTA SET,M,Red,,,
SET246-KR-PP-S,SET246,39.0,KURTA SET,S,Red,,,
SET246-KR-PP-XL,SET246,4.0,KURTA SET,XL,Red,,,
SET246-KR-PP-XS,SET246,42.0,KURTA SET,XS,Red,,,
SET246-KR-PP-XXL,SET246,10.0,KURTA SET,XXL,Red,,,
SET246-KR-PP-XXXL,SET246,4.0,KURTA SET,XXXL,Red,,,
SET247-KR-SHA-L,SET247,5.0,KURTA SET,L,Teal,,,
SET247-KR-SHA-M,SET247,6.0,KURTA SET,M,Teal,,,
SET247-KR-SHA-S,SET247,25.0,KURTA SET,S,Teal,,,
SET247-KR-SHA-XL,SET247,3.0,KURTA SET,XL,Teal,,,
SET247-KR-SHA-XS,SET247,49.0,KURTA SET,XS,Teal,,,
SET247-KR-SHA-XXL,SET247,2.0,KURTA SET,XXL,Teal,,,
SET247-KR-SHA-XXXL,SET247,4.0,KURTA SET,XXXL,Teal,,,
SET248-KR-NP-L,SET248,4.0,KURTA SET,L,Teal,,,
SET248-KR-NP-M,SET248,7.0,KURTA SET,M,Teal,,,
SET248-KR-NP-S,SET248,4.0,KURTA SET,S,Teal,,,
SET248-KR-NP-XL,SET248,12.0,KURTA SET,XL,Teal,,,
SET248-KR-NP-XS,SET248,7.0,KURTA SET,XS,Teal,,,
SET248-KR-NP-XXL,SET248,4.0,KURTA SET,XXL,Teal,,,
SET248-KR-NP-XXXL,SET248,10.0,KURTA SET,XXXL,Teal,,,
SET249-KR-NP-L,SET249,2.0,KURTA SET,L,Green,,,
SET249-KR-NP-M,SET249,9.0,KURTA SET,M,Green,,,
SET249-KR-NP-S,SET249,18.0,KURTA SET,S,Green,,,
SET249-KR-NP-XL,SET249,4.0,KURTA SET,XL,Green,,,
SET249-KR-NP-XS,SET249,52.0,KURTA SET,XS,Green,,,
SET249-KR-NP-XXL,SET249,3.0,KURTA SET,XXL,Green,,,
SET249-KR-NP-XXXL,SET249,13.0,KURTA SET,XXXL,Green,,,
SET250-KR-SHA-L,SET250,13.0,KURTA SET,L,Magenta,,,
SET250-KR-SHA-M,SET250,35.0,KURTA SET,M,Magenta,,,
SET250-KR-SHA-S,SET250,5.0,KURTA SET,S,Magenta,,,
SET250-KR-SHA-XL,SET250,2.0,KURTA SET,XL,Magenta,,,
SET250-KR-SHA-XS,SET250,2.0,KURTA SET,XS,Magenta,,,
SET250-KR-SHA-XXL,SET250,4.0,KURTA SET,XXL,Magenta,,,
SET250-KR-SHA-XXXL,SET250,5.0,KURTA SET,XXXL,Magenta,,,
SET251-KR-PP-L,SET251,44.0,KURTA,L,Cream,,,
SET251-KR-PP-M,SET251,15.0,KURTA,M,Cream,,,
SET251-KR-PP-S,SET251,53.0,KURTA,S,Cream,,,
SET251-KR-PP-XL,SET251,32.0,KURTA,XL,Cream,,,
SET251-KR-PP-XS,SET251,40.0,KURTA,XS,Cream,,,
SET251-KR-PP-XXL,SET251,31.0,KURTA,XXL,Cream,,,
SET251-KR-PP-XXXL,SET251,26.0,KURTA,XXXL,Cream,,,
SET252-KR-PP-L,SET252,105.0,KURTA SET,L,Yellow,,,
SET252-KR-PP-M,SET252,154.0,KURTA SET,M,Yellow,,,
SET252-KR-PP-XL,SET252,55.0,KURTA SET,XL,Yellow,,,
SET252-KR-PP-XS,SET252,148.0,KURTA SET,XS,Yellow,,,
SET252-KR-PP-XXL,SET252,76.0,KURTA SET,XXL,Yellow,,,
SET252-KR-PP-XXXL,SET252,95.0,KURTA SET,XXXL,Yellow,,,
SET253-KR-NP-L,SET253,6.0,KURTA SET,L,Black,,,
SET253-KR-NP-M,SET253,11.0,KURTA SET,M,Black,,,
SET253-KR-NP-S,SET253,26.0,KURTA SET,S,Black,,,
SET253-KR-NP-XL,SET253,8.0,KURTA SET,XL,Black,,,
SET253-KR-NP-XS,SET253,13.0,KURTA SET,XS,Black,,,
SET253-KR-NP-XXL,SET253,8.0,KURTA SET,XXL,Black,,,
SET253-KR-NP-XXXL,SET253,2.0,KURTA SET,XXXL,Black,,,
SET254-KR-NP-L,SET254,2.0,KURTA SET,L,Grey,,,
SET254-KR-NP-M,SET254,3.0,KURTA SET,M,Grey,,,
SET254-KR-NP-S,SET254,7.0,KURTA SET,S,Grey,,,
SET254-KR-NP-XL,SET254,2.0,KURTA SET,XL,Grey,,,
SET254-KR-NP-XS,SET254,10.0,KURTA SET,XS,Grey,,,
SET254-KR-NP-XXL,SET254,3.0,KURTA SET,XXL,Grey,,,
SET254-KR-NP-XXXL,SET254,2.0,KURTA SET,XXXL,Grey,,,
SET257-KR-PP-L,SET257,1.0,SET,L,Beige,,,
SET257-KR-PP-M,SET257,3.0,SET,M,Beige,,,
SET257-KR-PP-S,SET257,5.0,SET,S,Beige,,,
SET257-KR-PP-XL,SET257,3.0,SET,XL,Beige,,,
SET257-KR-PP-XS,SET257,2.0,SET,XS,Beige,,,
SET257-KR-PP-XXL,SET257,0.0,SET,XXL,Beige,,,
SET257-KR-PP-XXXL,SET257,2.0,SET,XXXL,Beige,,,
SET258-KR-PP-L,SET258,0.0,KURTA SET,L,OFF WHITE,,,
SET258-KR-PP-M,SET258,1.0,KURTA SET,M,OFF WHITE,,,
SET258-KR-PP-S,SET258,7.0,KURTA SET,S,OFF WHITE,,,
SET258-KR-PP-XL,SET258,1.0,KURTA SET,XL,OFF WHITE,,,
SET258-KR-PP-XS,SET258,6.0,KURTA SET,XS,OFF WHITE,,,
SET258-KR-PP-XXL,SET258,1.0,KURTA SET,XXL,OFF WHITE,,,
SET258-KR-PP-XXXL,SET258,3.0,KURTA SET,XXXL,OFF WHITE,,,
SET260-KR-PP-L,SET260,0.0,KURTA SET,L,Grey,,,
SET260-KR-PP-M,SET260,1.0,KURTA SET,M,Grey,,,
SET260-KR-PP-S,SET260,0.0,KURTA SET,S,Grey,,,
SET260-KR-PP-XL,SET260,1.0,KURTA SET,XL,Grey,,,
SET260-KR-PP-XXL,SET260,3.0,KURTA SET,XXL,Grey,,,
SET261-KR-PP-L,SET261,1.0,KURTA SET,L,Turquoise,,,
SET261-KR-PP-M,SET261,0.0,KURTA SET,M,Turquoise,,,
SET261-KR-PP-S,SET261,3.0,KURTA SET,S,Turquoise,,,
SET261-KR-PP-XL,SET261,0.0,KURTA SET,XL,Turquoise,,,
SET261-KR-PP-XXL,SET261,0.0,KURTA SET,XXL,Turquoise,,,
SET262-KR-NP-L,SET262,4.0,KURTA SET,L,Green,,,
SET262-KR-NP-M,SET262,1.0,KURTA SET,M,Green,,,
SET262-KR-NP-S,SET262,4.0,KURTA SET,S,Green,,,
SET262-KR-NP-XL,SET262,2.0,KURTA SET,XL,Green,,,
SET262-KR-NP-XS,SET262,44.0,KURTA SET,XS,Green,,,
SET262-KR-NP-XXL,SET262,2.0,KURTA SET,XXL,Green,,,
SET262-KR-NP-XXXL,SET262,45.0,KURTA SET,XXXL,Green,,,
SET263-KR-NP-L,SET263,4.0,KURTA SET,L,Turquoise,,,
SET263-KR-NP-M,SET263,6.0,KURTA SET,M,Turquoise,,,
SET263-KR-NP-S,SET263,15.0,KURTA SET,S,Turquoise,,,
SET263-KR-NP-XL,SET263,5.0,KURTA SET,XL,Turquoise,,,
SET263-KR-NP-XS,SET263,40.0,KURTA SET,XS,Turquoise,,,
SET263-KR-NP-XXL,SET263,17.0,KURTA SET,XXL,Turquoise,,,
SET263-KR-NP-XXXL,SET263,28.0,KURTA SET,XXXL,Turquoise,,,
SET264-KR-NP-L,SET264,76.0,KURTA SET,L,Gold,,,
SET264-KR-NP-XL,SET264,81.0,KURTA SET,XL,Gold,,,
SET264-KR-NP-XXL,SET264,127.0,KURTA SET,XXL,Gold,,,
SET264-KR-NP-XXXL,SET264,12.0,KURTA SET,XXXL,Gold,,,
SET265-KR-NP-L,SET265,9.0,KURTA SET,L,Pink,,,
SET265-KR-NP-M,SET265,84.0,KURTA SET,M,Pink,,,
SET265-KR-NP-S,SET265,19.0,KURTA SET,S,Pink,,,
SET265-KR-NP-XL,SET265,33.0,KURTA SET,XL,Pink,,,
SET265-KR-NP-XS,SET265,18.0,KURTA SET,XS,Pink,,,
SET265-KR-NP-XXL,SET265,14.0,KURTA SET,XXL,Pink,,,
SET265-KR-NP-XXXL,SET265,16.0,KURTA SET,XXXL,Pink,,,
SET266-KR-NP-L,SET266,35.0,SET,L,Black,,,
SET266-KR-NP-M,SET266,112.0,SET,M,Black,,,
SET266-KR-NP-S,SET266,57.0,SET,S,Black,,,
SET266-KR-NP-XL,SET266,60.0,SET,XL,Black,,,
SET266-KR-NP-XS,SET266,47.0,SET,XS,Black,,,
SET266-KR-NP-XXL,SET266,19.0,SET,XXL,Black,,,
SET266-KR-NP-XXXL,SET266,53.0,SET,XXXL,Black,,,
SET267-KR-NP-L,SET267,97.0,SET,L,Pink,,,
SET267-KR-NP-M,SET267,109.0,SET,M,Pink,,,
SET267-KR-NP-S,SET267,128.0,SET,S,Pink,,,
SET267-KR-NP-XL,SET267,67.0,SET,XL,Pink,,,
SET267-KR-NP-XS,SET267,107.0,SET,XS,Pink,,,
SET267-KR-NP-XXL,SET267,103.0,SET,XXL,Pink,,,
SET267-KR-NP-XXXL,SET267,103.0,SET,XXXL,Pink,,,
SET268-KR-NP-XL,SET268,176.0,KURTA SET,XL,OFF WHITE,,,
SET268-KR-NP-XXL,SET268,191.0,KURTA SET,XXL,OFF WHITE,,,
SET268-KR-NP-XXXL,SET268,112.0,KURTA SET,XXXL,OFF WHITE,,,
SET269-KR-NP-L,SET269,89.0,SET,L,Green,,,
SET269-KR-NP-S,SET269,143.0,SET,S,Green,,,
SET269-KR-NP-XL,SET269,90.0,SET,XL,Green,,,
SET269-KR-NP-XS,SET269,162.0,SET,XS,Green,,,
SET269-KR-NP-XXL,SET269,13.0,SET,XXL,Green,,,
SET269-KR-NP-XXXL,SET269,26.0,SET,XXXL,Green,,,
SET270-KR-PP-L,SET270,0.0,KURTA SET,L,Green,,,
SET270-KR-PP-M,SET270,1.0,KURTA SET,M,Green,,,
SET270-KR-PP-S,SET270,10.0,KURTA SET,S,Green,,,
SET270-KR-PP-XL,SET270,3.0,KURTA SET,XL,Green,,,
SET270-KR-PP-XXL,SET270,5.0,KURTA SET,XXL,Green,,,
SET271-KR-NP-L,SET271,0.0,KURTA,L,Green,,,
SET271-KR-NP-M,SET271,2.0,KURTA,M,Green,,,
SET271-KR-NP-S,SET271,8.0,KURTA,S,Green,,,
SET271-KR-NP-XL,SET271,5.0,KURTA,XL,Green,,,
SET271-KR-NP-XS,SET271,1.0,KURTA,XS,Green,,,
SET271-KR-NP-XXL,SET271,2.0,KURTA,XXL,Green,,,
SET271-KR-NP-XXXL,SET271,3.0,KURTA,XXXL,Green,,,
SET272-KR-PP-L,SET272,3.0,KURTA SET,L,Mustard,,,
SET272-KR-PP-M,SET272,8.0,KURTA SET,M,Mustard,,,
SET272-KR-PP-S,SET272,6.0,KURTA SET,S,Mustard,,,
SET272-KR-PP-XL,SET272,4.0,KURTA SET,XL,Mustard,,,
SET272-KR-PP-XS,SET272,46.0,KURTA SET,XS,Mustard,,,
SET272-KR-PP-XXL,SET272,5.0,KURTA SET,XXL,Mustard,,,
SET272-KR-PP-XXXL,SET272,17.0,KURTA SET,XXXL,Mustard,,,
SET273-KR-NP-XXL,SET273,146.0,KURTA SET,XXL,Brown,,,
SET273-KR-NP-XXXL,SET273,51.0,KURTA SET,XXXL,Brown,,,
SET274-KR-PP-L,SET274,2.0,KURTA SET,L,Yellow,,,
SET274-KR-PP-M,SET274,11.0,KURTA SET,M,Yellow,,,
SET274-KR-PP-S,SET274,14.0,KURTA SET,S,Yellow,,,
SET274-KR-PP-XL,SET274,13.0,KURTA SET,XL,Yellow,,,
SET274-KR-PP-XS,SET274,25.0,KURTA SET,XS,Yellow,,,
SET274-KR-PP-XXL,SET274,39.0,KURTA SET,XXL,Yellow,,,
SET274-KR-PP-XXXL,SET274,3.0,KURTA SET,XXXL,Yellow,,,
SET275-KR-NP-L,SET275,2.0,SET,L,Blue,,,
SET275-KR-NP-M,SET275,2.0,SET,M,Blue,,,
SET275-KR-NP-S,SET275,6.0,SET,S,Blue,,,
SET275-KR-NP-XL,SET275,3.0,SET,XL,Blue,,,
SET275-KR-NP-XS,SET275,21.0,SET,XS,Blue,,,
SET275-KR-NP-XXL,SET275,8.0,SET,XXL,Blue,,,
SET275-KR-NP-XXXL,SET275,5.0,SET,XXXL,Blue,,,
SET276-KR-PP-L,SET276,45.0,KURTA SET,L,Blue,,,
SET276-KR-PP-M,SET276,86.0,KURTA SET,M,Blue,,,
SET276-KR-PP-S,SET276,72.0,KURTA SET,S,Blue,,,
SET276-KR-PP-XL,SET276,40.0,KURTA SET,XL,Blue,,,
SET276-KR-PP-XS,SET276,82.0,KURTA SET,XS,Blue,,,
SET276-KR-PP-XXL,SET276,45.0,KURTA SET,XXL,Blue,,,
SET276-KR-PP-XXXL,SET276,35.0,KURTA SET,XXXL,Blue,,,
SET277-KR-NP-L,SET277,6.0,KURTA SET,L,Turquoise,,,
SET277-KR-NP-M,SET277,4.0,KURTA SET,M,Turquoise,,,
SET277-KR-NP-S,SET277,32.0,KURTA SET,S,Turquoise,,,
SET277-KR-NP-XL,SET277,5.0,KURTA SET,XL,Turquoise,,,
SET277-KR-NP-XS,SET277,8.0,KURTA SET,XS,Turquoise,,,
SET277-KR-NP-XXL,SET277,9.0,KURTA SET,XXL,Turquoise,,,
SET277-KR-NP-XXXL,SET277,11.0,KURTA SET,XXXL,Turquoise,,,
SET278-KR-NP-L,SET278,7.0,KURTA SET,L,Orange,,,
SET278-KR-NP-M,SET278,4.0,KURTA SET,M,Orange,,,
SET278-KR-NP-S,SET278,10.0,KURTA SET,S,Orange,,,
SET278-KR-NP-XL,SET278,3.0,KURTA SET,XL,Orange,,,
SET278-KR-NP-XS,SET278,16.0,KURTA SET,XS,Orange,,,
SET278-KR-NP-XXL,SET278,7.0,KURTA SET,XXL,Orange,,,
SET278-KR-NP-XXXL,SET278,10.0,KURTA SET,XXXL,Orange,,,
SET279-LC-L,SET279,33.0,LEHENGA CHOLI,L,Teal,,,
SET279-LC-M,SET279,10.0,LEHENGA CHOLI,M,Teal,,,
SET279-LC-S,SET279,5.0,LEHENGA CHOLI,S,Teal,,,
SET279-LC-XL,SET279,40.0,LEHENGA CHOLI,XL,Teal,,,
SET279-LC-XS,SET279,14.0,LEHENGA CHOLI,XS,Teal,,,
SET279-LC-XXL,SET279,31.0,LEHENGA CHOLI,XXL,Teal,,,
SET279-LC-XXXL,SET279,15.0,LEHENGA CHOLI,XXXL,Teal,,,
SET280-KR-PP-L,SET280,1.0,KURTA SET,L,Pink,,,
SET280-KR-PP-M,SET280,3.0,KURTA SET,M,Pink,,,
SET280-KR-PP-S,SET280,4.0,KURTA SET,S,Pink,,,
SET280-KR-PP-XL,SET280,2.0,KURTA SET,XL,Pink,,,
SET280-KR-PP-XS,SET280,7.0,KURTA SET,XS,Pink,,,
SET280-KR-PP-XXL,SET280,2.0,KURTA SET,XXL,Pink,,,
SET280-KR-PP-XXXL,SET280,3.0,KURTA SET,XXXL,Pink,,,
SET281-KR-PP-L,SET281,4.0,SET,L,Green,,,
SET281-KR-PP-M,SET281,4.0,SET,M,Green,,,
SET281-KR-PP-S,SET281,20.0,SET,S,Green,,,
SET281-KR-PP-XL,SET281,3.0,SET,XL,Green,,,
SET281-KR-PP-XS,SET281,17.0,SET,XS,Green,,,
SET281-KR-PP-XXL,SET281,4.0,SET,XXL,Green,,,
SET281-KR-PP-XXXL,SET281,8.0,SET,XXXL,Green,,,
SET282-KR-PP-L,SET282,2.0,KURTA SET,L,Yellow,,,
SET282-KR-PP-M,SET282,3.0,KURTA SET,M,Yellow,,,
SET282-KR-PP-S,SET282,14.0,KURTA SET,S,Yellow,,,
SET282-KR-PP-XL,SET282,2.0,KURTA SET,XL,Yellow,,,
SET282-KR-PP-XS,SET282,32.0,KURTA SET,XS,Yellow,,,
SET282-KR-PP-XXL,SET282,3.0,KURTA SET,XXL,Yellow,,,
SET282-KR-PP-XXXL,SET282,0.0,KURTA SET,XXXL,Yellow,,,
SET285-KR-SHA-L,SET285,7.0,SET,L,Teal,,,
SET285-KR-SHA-M,SET285,2.0,SET,M,Teal,,,
SET285-KR-SHA-S,SET285,5.0,SET,S,Teal,,,
SET285-KR-SHA-XL,SET285,2.0,SET,XL,Teal,,,
SET285-KR-SHA-XS,SET285,19.0,SET,XS,Teal,,,
SET285-KR-SHA-XXL,SET285,4.0,SET,XXL,Teal,,,
SET285-KR-SHA-XXXL,SET285,3.0,SET,XXXL,Teal,,,
SET286-KR-NP-L,SET286,27.0,SET,L,Maroon,,,
SET286-KR-NP-M,SET286,40.0,SET,M,Maroon,,,
SET286-KR-NP-S,SET286,33.0,SET,S,Maroon,,,
SET286-KR-NP-XL,SET286,30.0,SET,XL,Maroon,,,
SET286-KR-NP-XS,SET286,31.0,SET,XS,Maroon,,,
SET286-KR-NP-XXL,SET286,5.0,SET,XXL,Maroon,,,
SET286-KR-NP-XXXL,SET286,9.0,SET,XXXL,Maroon,,,
SET287-KR-NP-L,SET287,139.0,KURTA SET,L,Teal,,,
SET287-KR-NP-S,SET287,162.0,KURTA SET,S,Teal,,,
SET287-KR-NP-XL,SET287,138.0,KURTA SET,XL,Teal,,,
SET287-KR-NP-XS,SET287,104.0,KURTA SET,XS,Teal,,,
SET287-KR-NP-XXL,SET287,86.0,KURTA SET,XXL,Teal,,,
SET287-KR-NP-XXXL,SET287,80.0,KURTA SET,XXXL,Teal,,,
SET288-KR-NP-L,SET288,5.0,SET,L,Grey,,,
SET288-KR-NP-M,SET288,6.0,SET,M,Grey,,,
SET288-KR-NP-S,SET288,16.0,SET,S,Grey,,,
SET288-KR-NP-XL,SET288,10.0,SET,XL,Grey,,,
SET288-KR-NP-XS,SET288,44.0,SET,XS,Grey,,,
SET288-KR-NP-XXL,SET288,10.0,SET,XXL,Grey,,,
SET288-KR-NP-XXXL,SET288,6.0,SET,XXXL,Grey,,,
SET289-KR-NP-L,SET289,14.0,SET,L,Maroon,,,
SET289-KR-NP-M,SET289,23.0,SET,M,Maroon,,,
SET289-KR-NP-S,SET289,26.0,SET,S,Maroon,,,
SET289-KR-NP-XL,SET289,23.0,SET,XL,Maroon,,,
SET289-KR-NP-XS,SET289,42.0,SET,XS,Maroon,,,
SET289-KR-NP-XXL,SET289,26.0,SET,XXL,Maroon,,,
SET289-KR-NP-XXXL,SET289,20.0,SET,XXXL,Maroon,,,
SET290-KR-DPT-L,SET290,53.0,SET,L,NAVY,,,
SET290-KR-DPT-M,SET290,18.0,SET,M,NAVY,,,
SET290-KR-DPT-S,SET290,6.0,SET,S,NAVY,,,
SET290-KR-DPT-XL,SET290,34.0,SET,XL,NAVY,,,
SET290-KR-DPT-XS,SET290,38.0,SET,XS,NAVY,,,
SET290-KR-DPT-XXL,SET290,34.0,SET,XXL,NAVY,,,
SET290-KR-DPT-XXXL,SET290,37.0,SET,XXXL,NAVY,,,
SET291-KR-PP-L,SET291,6.0,KURTA SET,L,Teal,,,
SET291-KR-PP-M,SET291,13.0,KURTA SET,M,Teal,,,
SET291-KR-PP-S,SET291,15.0,KURTA SET,S,Teal,,,
SET291-KR-PP-XL,SET291,3.0,KURTA SET,XL,Teal,,,
SET291-KR-PP-XS,SET291,6.0,KURTA SET,XS,Teal,,,
SET291-KR-PP-XXL,SET291,4.0,KURTA SET,XXL,Teal,,,
SET291-KR-PP-XXXL,SET291,8.0,KURTA SET,XXXL,Teal,,,
SET293-KR-NP-L,SET293,4.0,KURTA SET,L,Blue,,,
SET293-KR-NP-M,SET293,6.0,KURTA SET,M,Blue,,,
SET293-KR-NP-S,SET293,2.0,KURTA SET,S,Blue,,,
SET293-KR-NP-XL,SET293,4.0,KURTA SET,XL,Blue,,,
SET293-KR-NP-XS,SET293,5.0,KURTA SET,XS,Blue,,,
SET293-KR-NP-XXL,SET293,7.0,KURTA SET,XXL,Blue,,,
SET293-KR-NP-XXXL,SET293,7.0,KURTA SET,XXXL,Blue,,,
SET295-KR-NP-L,SET295,4.0,KURTA SET,L,Black,,,
SET295-KR-NP-M,SET295,2.0,KURTA SET,M,Black,,,
SET295-KR-NP-S,SET295,4.0,KURTA SET,S,Black,,,
SET295-KR-NP-XL,SET295,2.0,KURTA SET,XL,Black,,,
SET295-KR-NP-XS,SET295,4.0,KURTA SET,XS,Black,,,
SET295-KR-NP-XXL,SET295,2.0,KURTA SET,XXL,Black,,,
SET295-KR-NP-XXXL,SET295,4.0,KURTA SET,XXXL,Black,,,
SET297-KR-NP-L,SET297,0.0,KURTA SET,L,Yellow,,,
SET297-KR-NP-M,SET297,0.0,KURTA SET,M,Yellow,,,
SET297-KR-NP-S,SET297,0.0,KURTA SET,S,Yellow,,,
SET297-KR-NP-XL,SET297,0.0,KURTA SET,XL,Yellow,,,
SET297-KR-NP-XS,SET297,2.0,KURTA SET,XS,Yellow,,,
SET297-KR-NP-XXL,SET297,3.0,KURTA SET,XXL,Yellow,,,
SET297-KR-NP-XXXL,SET297,17.0,KURTA SET,XXXL,Yellow,,,
SET299-KR-PP-L,SET299,49.0,SET,L,Blue,,,
SET299-KR-PP-M,SET299,46.0,SET,M,Blue,,,
SET299-KR-PP-S,SET299,45.0,SET,S,Blue,,,
SET299-KR-PP-XL,SET299,55.0,SET,XL,Blue,,,
SET299-KR-PP-XS,SET299,47.0,SET,XS,Blue,,,
SET299-KR-PP-XXL,SET299,54.0,SET,XXL,Blue,,,
SET299-KR-PP-XXXL,SET299,43.0,SET,XXXL,Blue,,,
SET300-KR-NP-L,SET300,16.0,SET,L,CORAL,,,
SET300-KR-NP-M,SET300,31.0,SET,M,CORAL,,,
SET300-KR-NP-S,SET300,33.0,SET,S,CORAL,,,
SET300-KR-NP-XL,SET300,34.0,SET,XL,CORAL,,,
SET300-KR-NP-XS,SET300,18.0,SET,XS,CORAL,,,
SET300-KR-NP-XXL,SET300,24.0,SET,XXL,CORAL,,,
SET300-KR-NP-XXXL,SET300,7.0,SET,XXXL,CORAL,,,
SET301-KR-PP-L,SET301,53.0,SET,L,Magenta,,,
SET301-KR-PP-M,SET301,57.0,SET,M,Magenta,,,
SET301-KR-PP-S,SET301,66.0,SET,S,Magenta,,,
SET301-KR-PP-XL,SET301,62.0,SET,XL,Magenta,,,
SET301-KR-PP-XS,SET301,55.0,SET,XS,Magenta,,,
SET301-KR-PP-XXL,SET301,53.0,SET,XXL,Magenta,,,
SET301-KR-PP-XXXL,SET301,56.0,SET,XXXL,Magenta,,,
SET302-KR-PP-L,SET302,2.0,SET,L,Sky Blue,,,
SET302-KR-PP-M,SET302,12.0,SET,M,Sky Blue,,,
SET302-KR-PP-S,SET302,19.0,SET,S,Sky Blue,,,
SET302-KR-PP-XL,SET302,5.0,SET,XL,Sky Blue,,,
SET302-KR-PP-XS,SET302,21.0,SET,XS,Sky Blue,,,
SET302-KR-PP-XXL,SET302,17.0,SET,XXL,Sky Blue,,,
SET302-KR-PP-XXXL,SET302,9.0,SET,XXXL,Sky Blue,,,
SET303-KR-NP-L,SET303,37.0,KURTA SET,L,Teal,,,
SET303-KR-NP-M,SET303,41.0,KURTA SET,M,Teal,,,
SET303-KR-NP-S,SET303,5.0,KURTA SET,S,Teal,,,
SET303-KR-NP-XL,SET303,32.0,KURTA SET,XL,Teal,,,
SET303-KR-NP-XS,SET303,47.0,KURTA SET,XS,Teal,,,
