ship_postal_code,orders_count,customer_segment
685586.0,2,Frequent
695141.0,19,Loyal
431807.0,2,Frequent
690528.0,2,Frequent
522113.0,2,Frequent
507204.0,2,Frequent
231313.0,1,One-time
424306.0,2,Frequent
160043.0,4,Frequent
682314.0,13,Loyal
689642.0,1,One-time
176052.0,2,Frequent
637408.0,10,Loyal
638052.0,3,Frequent
172201.0,1,One-time
271202.0,1,One-time
576230.0,3,Frequent
755028.0,2,Frequent
533307.0,2,Frequent
534305.0,1,One-time
140412.0,2,Frequent
769009.0,4,Frequent
534401.0,1,One-time
676551.0,3,Frequent
769002.0,6,Loyal
335513.0,1,One-time
177113.0,1,One-time
276304.0,2,Frequent
605108.0,1,One-time
854301.0,24,Loyal
524303.0,1,One-time
841238.0,2,Frequent
673122.0,15,Loyal
452016.0,62,Loyal
757042.0,1,One-time
676503.0,9,Loyal
832107.0,2,Frequent
522311.0,2,Frequent
670503.0,5,Frequent
676102.0,1,One-time
781334.0,2,Frequent
751009.0,10,Loyal
758034.0,6,Loyal
421303.0,11,Loyal
686013.0,7,Loyal
691506.0,3,Frequent
811307.0,1,One-time
400082.0,25,Loyal
370205.0,10,Loyal
680683.0,3,Frequent
485446.0,1,One-time
735203.0,3,Frequent
695043.0,21,Loyal
686693.0,4,Frequent
452005.0,5,Frequent
394230.0,7,Loyal
314021.0,1,One-time
500032.0,253,Loyal
480661.0,15,Loyal
442903.0,5,Frequent
814157.0,1,One-time
835234.0,2,Frequent
431515.0,3,Frequent
712202.0,4,Frequent
494331.0,2,Frequent
122004.0,157,Loyal
628704.0,1,One-time
110093.0,36,Loyal
523169.0,6,Loyal
416122.0,2,Frequent
142043.0,3,Frequent
670611.0,4,Frequent
110077.0,95,Loyal
678543.0,1,One-time
670306.0,2,Frequent
226017.0,65,Loyal
125055.0,17,Loyal
413514.0,4,Frequent
784125.0,3,Frequent
508126.0,2,Frequent
683572.0,21,Loyal
627809.0,2,Frequent
678581.0,4,Frequent
764048.0,2,Frequent
225305.0,2,Frequent
535002.0,42,Loyal
581440.0,1,One-time
731213.0,3,Frequent
571218.0,13,Loyal
847232.0,1,One-time
712306.0,1,One-time
676305.0,1,One-time
483770.0,2,Frequent
783346.0,2,Frequent
743330.0,2,Frequent
143528.0,2,Frequent
641407.0,2,Frequent
756026.0,1,One-time
431107.0,1,One-time
122015.0,21,Loyal
503187.0,2,Frequent
743354.0,1,One-time
612104.0,1,One-time
145024.0,2,Frequent
636004.0,23,Loyal
515765.0,1,One-time
176115.0,1,One-time
416410.0,23,Loyal
690527.0,2,Frequent
273402.0,3,Frequent
833213.0,2,Frequent
486887.0,1,One-time
416213.0,1,One-time
143116.0,2,Frequent
753010.0,9,Loyal
221011.0,16,Loyal
312615.0,1,One-time
695572.0,7,Loyal
743290.0,1,One-time
823002.0,4,Frequent
209111.0,1,One-time
621014.0,2,Frequent
441401.0,2,Frequent
440009.0,36,Loyal
756027.0,1,One-time
641047.0,6,Loyal
686531.0,1,One-time
360055.0,1,One-time
385330.0,2,Frequent
629302.0,1,One-time
691520.0,1,One-time
670602.0,3,Frequent
431204.0,1,One-time
444808.0,1,One-time
524341.0,2,Frequent
517237.0,1,One-time
271308.0,2,Frequent
142027.0,1,One-time
690522.0,2,Frequent
110060.0,52,Loyal
571250.0,1,One-time
695526.0,3,Frequent
506001.0,68,Loyal
722141.0,1,One-time
636813.0,3,Frequent
273012.0,4,Frequent
620016.0,1,One-time
454448.0,1,One-time
620006.0,7,Loyal
431702.0,3,Frequent
800002.0,19,Loyal
500036.0,80,Loyal
711409.0,4,Frequent
126102.0,18,Loyal
394518.0,2,Frequent
683109.0,1,One-time
735101.0,13,Loyal
345021.0,3,Frequent
222136.0,1,One-time
782435.0,14,Loyal
501503.0,1,One-time
263149.0,1,One-time
607402.0,15,Loyal
688503.0,2,Frequent
152116.0,9,Loyal
534452.0,2,Frequent
523271.0,3,Frequent
761018.0,1,One-time
732103.0,4,Frequent
500050.0,178,Loyal
388640.0,1,One-time
176041.0,6,Loyal
173101.0,1,One-time
680621.0,1,One-time
743235.0,8,Loyal
284404.0,2,Frequent
382350.0,14,Loyal
591242.0,2,Frequent
212404.0,5,Frequent
689520.0,3,Frequent
171003.0,11,Loyal
797117.0,1,One-time
832102.0,1,One-time
741402.0,4,Frequent
673613.0,4,Frequent
631604.0,3,Frequent
691331.0,3,Frequent
631102.0,3,Frequent
244701.0,6,Loyal
761002.0,9,Loyal
854107.0,1,One-time
581116.0,2,Frequent
208017.0,40,Loyal
415116.0,2,Frequent
631002.0,7,Loyal
851116.0,2,Frequent
562105.0,3,Frequent
110088.0,57,Loyal
495682.0,3,Frequent
639114.0,2,Frequent
574214.0,1,One-time
127031.0,2,Frequent
110031.0,36,Loyal
445206.0,1,One-time
201015.0,3,Frequent
630552.0,1,One-time
846005.0,3,Frequent
686653.0,1,One-time
734424.0,2,Frequent
712410.0,6,Loyal
683579.0,1,One-time
670595.0,1,One-time
784180.0,1,One-time
678553.0,3,Frequent
389180.0,1,One-time
471201.0,7,Loyal
621712.0,2,Frequent
635112.0,9,Loyal
416516.0,6,Loyal
712415.0,1,One-time
284121.0,1,One-time
848114.0,2,Frequent
521175.0,3,Frequent
250609.0,4,Frequent
683545.0,5,Frequent
456224.0,2,Frequent
632406.0,7,Loyal
603201.0,1,One-time
689544.0,1,One-time
689103.0,12,Loyal
571439.0,2,Frequent
563130.0,3,Frequent
123035.0,1,One-time
411034.0,9,Loyal
431601.0,11,Loyal
824236.0,2,Frequent
682019.0,37,Loyal
422002.0,22,Loyal
753011.0,1,One-time
506144.0,2,Frequent
146001.0,21,Loyal
678005.0,2,Frequent
786008.0,1,One-time
680566.0,5,Frequent
500077.0,3,Frequent
497442.0,1,One-time
641033.0,4,Frequent
411021.0,214,Loyal
516360.0,54,Loyal
691016.0,2,Frequent
110090.0,1,One-time
516227.0,10,Loyal
370020.0,3,Frequent
638316.0,3,Frequent
600048.0,49,Loyal
303002.0,3,Frequent
495223.0,1,One-time
689521.0,4,Frequent
531036.0,8,Loyal
583121.0,7,Loyal
766002.0,2,Frequent
787057.0,8,Loyal
627861.0,1,One-time
691555.0,2,Frequent
533106.0,7,Loyal
600012.0,39,Loyal
431136.0,12,Loyal
212107.0,4,Frequent
631402.0,5,Frequent
403521.0,49,Loyal
441106.0,2,Frequent
333029.0,5,Frequent
523110.0,3,Frequent
517505.0,2,Frequent
799014.0,3,Frequent
713324.0,1,One-time
632508.0,1,One-time
401304.0,1,One-time
731102.0,1,One-time
573202.0,3,Frequent
600010.0,73,Loyal
247776.0,14,Loyal
670631.0,6,Loyal
400015.0,19,Loyal
641049.0,7,Loyal
248140.0,14,Loyal
741165.0,1,One-time
756002.0,5,Frequent
680602.0,1,One-time
605006.0,11,Loyal
173214.0,2,Frequent
607003.0,3,Frequent
403406.0,5,Frequent
110091.0,156,Loyal
695527.0,4,Frequent
492112.0,1,One-time
360002.0,20,Loyal
690573.0,3,Frequent
629703.0,4,Frequent
695013.0,27,Loyal
443001.0,5,Frequent
586212.0,5,Frequent
276140.0,1,One-time
560016.0,297,Loyal
334006.0,1,One-time
851204.0,4,Frequent
412206.0,4,Frequent
737101.0,50,Loyal
313004.0,3,Frequent
560110.0,5,Frequent
731204.0,17,Loyal
390006.0,11,Loyal
620102.0,8,Loyal
394350.0,3,Frequent
795136.0,1,One-time
452007.0,11,Loyal
533344.0,3,Frequent
626111.0,1,One-time
607108.0,2,Frequent
151202.0,1,One-time
636140.0,2,Frequent
768038.0,2,Frequent
670604.0,1,One-time
713211.0,4,Frequent
712136.0,15,Loyal
394101.0,10,Loyal
273004.0,20,Loyal
422001.0,16,Loyal
331022.0,4,Frequent
695573.0,19,Loyal
231305.0,2,Frequent
700002.0,17,Loyal
577436.0,4,Frequent
605752.0,1,One-time
802212.0,9,Loyal
625702.0,4,Frequent
591106.0,1,One-time
392020.0,6,Loyal
517112.0,1,One-time
360008.0,1,One-time
229207.0,2,Frequent
226009.0,1,One-time
140308.0,25,Loyal
784116.0,1,One-time
441809.0,1,One-time
689678.0,2,Frequent
144302.0,1,One-time
682041.0,9,Loyal
843314.0,2,Frequent
413712.0,2,Frequent
829150.0,2,Frequent
380016.0,11,Loyal
785704.0,1,One-time
431801.0,2,Frequent
679504.0,2,Frequent
210204.0,1,One-time
695563.0,1,One-time
695126.0,1,One-time
851101.0,14,Loyal
711109.0,13,Loyal
502285.0,8,Loyal
464886.0,5,Frequent
382450.0,1,One-time
517124.0,5,Frequent
642129.0,1,One-time
201304.0,222,Loyal
208011.0,46,Loyal
679106.0,2,Frequent
627114.0,3,Frequent
400094.0,62,Loyal
334001.0,44,Loyal
176309.0,1,One-time
272153.0,1,One-time
174001.0,8,Loyal
680125.0,5,Frequent
140117.0,1,One-time
695104.0,3,Frequent
795130.0,6,Loyal
679573.0,4,Frequent
276137.0,2,Frequent
768119.0,1,One-time
500025.0,40,Loyal
444707.0,2,Frequent
756001.0,17,Loyal
680669.0,1,One-time
676303.0,9,Loyal
670301.0,3,Frequent
249155.0,2,Frequent
201008.0,5,Frequent
632513.0,7,Loyal
394240.0,1,One-time
497451.0,1,One-time
768211.0,1,One-time
793008.0,10,Loyal
574239.0,10,Loyal
415404.0,1,One-time
614625.0,1,One-time
700025.0,28,Loyal
689551.0,4,Frequent
673635.0,2,Frequent
843302.0,11,Loyal
202123.0,2,Frequent
382415.0,8,Loyal
689547.0,14,Loyal
304804.0,3,Frequent
522508.0,2,Frequent
563135.0,6,Loyal
571130.0,4,Frequent
500045.0,62,Loyal
530052.0,4,Frequent
582203.0,2,Frequent
641659.0,5,Frequent
689541.0,3,Frequent
611111.0,2,Frequent
636003.0,14,Loyal
795138.0,24,Loyal
171009.0,35,Loyal
190014.0,3,Frequent
382440.0,5,Frequent
143531.0,9,Loyal
641658.0,1,One-time
700126.0,26,Loyal
613704.0,1,One-time
144006.0,1,One-time
574240.0,4,Frequent
361320.0,1,One-time
603210.0,24,Loyal
133006.0,1,One-time
686664.0,10,Loyal
473885.0,1,One-time
442111.0,1,One-time
274302.0,3,Frequent
803107.0,1,One-time
851218.0,1,One-time
735211.0,7,Loyal
523247.0,2,Frequent
454001.0,3,Frequent
691303.0,1,One-time
584170.0,2,Frequent
535525.0,2,Frequent
600077.0,81,Loyal
741404.0,2,Frequent
522018.0,3,Frequent
691020.0,4,Frequent
763002.0,7,Loyal
690546.0,1,One-time
767017.0,7,Loyal
752001.0,11,Loyal
800026.0,21,Loyal
400005.0,51,Loyal
283141.0,3,Frequent
175002.0,3,Frequent
444908.0,1,One-time
560008.0,109,Loyal
324005.0,39,Loyal
795132.0,3,Frequent
410208.0,30,Loyal
110044.0,55,Loyal
422208.0,1,One-time
821307.0,6,Loyal
424002.0,9,Loyal
721212.0,3,Frequent
246726.0,2,Frequent
531061.0,2,Frequent
678598.0,2,Frequent
680012.0,7,Loyal
534145.0,1,One-time
141006.0,1,One-time
522502.0,4,Frequent
686605.0,7,Loyal
629159.0,2,Frequent
695125.0,1,One-time
574210.0,2,Frequent
277209.0,1,One-time
695146.0,2,Frequent
577426.0,3,Frequent
530028.0,7,Loyal
515571.0,3,Frequent
303012.0,1,One-time
753008.0,14,Loyal
691574.0,3,Frequent
571234.0,12,Loyal
305002.0,3,Frequent
440006.0,8,Loyal
484555.0,3,Frequent
591237.0,10,Loyal
110096.0,143,Loyal
411025.0,4,Frequent
444110.0,1,One-time
160065.0,1,One-time
403515.0,9,Loyal
848505.0,1,One-time
854203.0,1,One-time
462066.0,1,One-time
691005.0,7,Loyal
412308.0,68,Loyal
607303.0,1,One-time
412802.0,1,One-time
582102.0,4,Frequent
627109.0,2,Frequent
507001.0,21,Loyal
363642.0,2,Frequent
400016.0,81,Loyal
385320.0,2,Frequent
580022.0,2,Frequent
535128.0,2,Frequent
803119.0,1,One-time
636010.0,2,Frequent
110084.0,97,Loyal
495695.0,3,Frequent
630108.0,4,Frequent
841235.0,1,One-time
802133.0,2,Frequent
712139.0,2,Frequent
325219.0,1,One-time
228159.0,2,Frequent
691021.0,4,Frequent
680587.0,1,One-time
535217.0,2,Frequent
423702.0,1,One-time
641030.0,18,Loyal
284200.0,1,One-time
784510.0,1,One-time
602026.0,3,Frequent
670307.0,25,Loyal
711303.0,2,Frequent
695122.0,4,Frequent
560059.0,31,Loyal
304022.0,2,Frequent
678502.0,1,One-time
629163.0,3,Frequent
638452.0,4,Frequent
686564.0,3,Frequent
305004.0,16,Loyal
641652.0,5,Frequent
627010.0,1,One-time
176044.0,1,One-time
743422.0,3,Frequent
484001.0,13,Loyal
480449.0,5,Frequent
263140.0,1,One-time
228161.0,1,One-time
600071.0,30,Loyal
425302.0,2,Frequent
688506.0,3,Frequent
141401.0,14,Loyal
689673.0,1,One-time
400605.0,86,Loyal
497001.0,26,Loyal
673592.0,5,Frequent
230304.0,2,Frequent
421605.0,12,Loyal
313201.0,1,One-time
505001.0,86,Loyal
641050.0,1,One-time
425409.0,6,Loyal
534342.0,5,Frequent
521106.0,1,One-time
502295.0,13,Loyal
182222.0,4,Frequent
560070.0,91,Loyal
620003.0,14,Loyal
628902.0,2,Frequent
244715.0,18,Loyal
522411.0,1,One-time
431004.0,2,Frequent
695310.0,2,Frequent
700013.0,4,Frequent
591221.0,1,One-time
679313.0,4,Frequent
422101.0,45,Loyal
560092.0,89,Loyal
571426.0,4,Frequent
695523.0,5,Frequent
516002.0,14,Loyal
485334.0,2,Frequent
712221.0,3,Frequent
175052.0,1,One-time
571248.0,1,One-time
627001.0,2,Frequent
679505.0,1,One-time
143521.0,17,Loyal
781040.0,9,Loyal
523265.0,1,One-time
731238.0,1,One-time
144602.0,3,Frequent
574509.0,1,One-time
534330.0,3,Frequent
483220.0,3,Frequent
577205.0,14,Loyal
400063.0,162,Loyal
210205.0,7,Loyal
175024.0,5,Frequent
212657.0,2,Frequent
182312.0,1,One-time
201302.0,3,Frequent
680623.0,2,Frequent
642001.0,5,Frequent
495334.0,3,Frequent
591316.0,2,Frequent
700151.0,6,Loyal
712408.0,2,Frequent
110048.0,71,Loyal
506005.0,5,Frequent
680568.0,1,One-time
502305.0,3,Frequent
680007.0,21,Loyal
382010.0,4,Frequent
380008.0,43,Loyal
682306.0,26,Loyal
686572.0,5,Frequent
431007.0,2,Frequent
110011.0,11,Loyal
454774.0,2,Frequent
402112.0,1,One-time
678612.0,1,One-time
574141.0,7,Loyal
232325.0,2,Frequent
144201.0,1,One-time
524004.0,58,Loyal
680004.0,18,Loyal
562149.0,13,Loyal
403410.0,2,Frequent
641007.0,7,Loyal
370427.0,2,Frequent
632601.0,2,Frequent
396030.0,1,One-time
303338.0,2,Frequent
533440.0,3,Frequent
442907.0,4,Frequent
576120.0,3,Frequent
534006.0,5,Frequent
244413.0,1,One-time
145001.0,45,Loyal
844118.0,3,Frequent
361001.0,13,Loyal
500005.0,72,Loyal
505184.0,4,Frequent
841219.0,2,Frequent
500013.0,130,Loyal
585228.0,2,Frequent
327608.0,2,Frequent
413302.0,1,One-time
781101.0,4,Frequent
451115.0,2,Frequent
700161.0,1,One-time
590017.0,2,Frequent
585328.0,2,Frequent
682311.0,8,Loyal
847404.0,1,One-time
638107.0,3,Frequent
141114.0,4,Frequent
786148.0,1,One-time
574260.0,6,Loyal
743429.0,1,One-time
333028.0,1,One-time
122007.0,4,Frequent
561101.0,3,Frequent
831003.0,14,Loyal
711401.0,4,Frequent
421505.0,13,Loyal
741137.0,1,One-time
612501.0,2,Frequent
670704.0,1,One-time
560069.0,14,Loyal
224206.0,3,Frequent
574265.0,2,Frequent
580007.0,7,Loyal
444805.0,3,Frequent
441614.0,12,Loyal
209870.0,1,One-time
812005.0,12,Loyal
845302.0,1,One-time
245201.0,3,Frequent
577233.0,1,One-time
110008.0,78,Loyal
580025.0,6,Loyal
143514.0,2,Frequent
800010.0,6,Loyal
680596.0,6,Loyal
422103.0,5,Frequent
413517.0,6,Loyal
571302.0,1,One-time
683561.0,8,Loyal
207242.0,5,Frequent
231220.0,3,Frequent
401207.0,15,Loyal
695017.0,20,Loyal
533291.0,2,Frequent
814133.0,7,Loyal
532406.0,1,One-time
605602.0,19,Loyal
581403.0,1,One-time
531001.0,28,Loyal
580006.0,1,One-time
136118.0,32,Loyal
805110.0,6,Loyal
680009.0,1,One-time
272154.0,1,One-time
424206.0,1,One-time
227806.0,1,One-time
363020.0,1,One-time
302011.0,4,Frequent
261141.0,2,Frequent
224141.0,1,One-time
122005.0,14,Loyal
571214.0,2,Frequent
629502.0,5,Frequent
691009.0,1,One-time
497235.0,1,One-time
570002.0,15,Loyal
636810.0,1,One-time
521322.0,1,One-time
630302.0,1,One-time
741167.0,1,One-time
401203.0,59,Loyal
343029.0,2,Frequent
825322.0,1,One-time
531151.0,8,Loyal
676123.0,7,Loyal
670645.0,10,Loyal
175138.0,4,Frequent
611104.0,1,One-time
575015.0,11,Loyal
614204.0,1,One-time
396463.0,1,One-time
413502.0,1,One-time
284120.0,7,Loyal
576107.0,5,Frequent
753013.0,5,Frequent
685605.0,4,Frequent
522003.0,11,Loyal
522202.0,2,Frequent
534202.0,28,Loyal
814154.0,2,Frequent
571123.0,1,One-time
151208.0,2,Frequent
262724.0,1,One-time
713331.0,7,Loyal
560104.0,21,Loyal
361142.0,5,Frequent
226010.0,231,Loyal
484887.0,1,One-time
563131.0,6,Loyal
174315.0,1,One-time
285130.0,1,One-time
382424.0,67,Loyal
500038.0,97,Loyal
123506.0,1,One-time
802312.0,3,Frequent
743123.0,1,One-time
600072.0,26,Loyal
757107.0,1,One-time
625513.0,11,Loyal
222144.0,1,One-time
989898.0,1,One-time
829124.0,2,Frequent
621002.0,1,One-time
782462.0,1,One-time
800024.0,26,Loyal
480555.0,1,One-time
387001.0,13,Loyal
700149.0,14,Loyal
401107.0,464,Loyal
620007.0,8,Loyal
173021.0,1,One-time
516434.0,13,Loyal
516259.0,1,One-time
680123.0,4,Frequent
390017.0,2,Frequent
175125.0,9,Loyal
534204.0,2,Frequent
281006.0,5,Frequent
689674.0,2,Frequent
401301.0,9,Loyal
413115.0,1,One-time
570008.0,43,Loyal
572121.0,2,Frequent
678551.0,5,Frequent
700141.0,25,Loyal
733130.0,2,Frequent
110055.0,25,Loyal
453001.0,3,Frequent
713127.0,1,One-time
394110.0,1,One-time
841245.0,2,Frequent
784110.0,4,Frequent
508206.0,13,Loyal
144039.0,1,One-time
412411.0,6,Loyal
737128.0,1,One-time
741234.0,3,Frequent
826005.0,9,Loyal
642126.0,7,Loyal
695002.0,36,Loyal
248001.0,398,Loyal
508207.0,17,Loyal
496450.0,1,One-time
851135.0,1,One-time
176081.0,3,Frequent
695564.0,9,Loyal
506009.0,10,Loyal
737103.0,4,Frequent
673542.0,1,One-time
229801.0,1,One-time
761027.0,1,One-time
625218.0,3,Frequent
736146.0,1,One-time
583275.0,7,Loyal
452011.0,10,Loyal
680002.0,15,Loyal
734429.0,2,Frequent
635124.0,1,One-time
181143.0,4,Frequent
284301.0,2,Frequent
521260.0,2,Frequent
410101.0,3,Frequent
680618.0,6,Loyal
785670.0,7,Loyal
695102.0,4,Frequent
201013.0,37,Loyal
272124.0,4,Frequent
226023.0,31,Loyal
608704.0,1,One-time
391780.0,2,Frequent
445204.0,3,Frequent
680309.0,2,Frequent
688523.0,1,One-time
641035.0,69,Loyal
533249.0,2,Frequent
629001.0,26,Loyal
177001.0,15,Loyal
741255.0,1,One-time
712233.0,5,Frequent
641112.0,4,Frequent
471001.0,18,Loyal
127030.0,1,One-time
517419.0,2,Frequent
637401.0,1,One-time
742138.0,1,One-time
462002.0,2,Frequent
503311.0,2,Frequent
846006.0,1,One-time
410218.0,39,Loyal
416104.0,1,One-time
581204.0,1,One-time
689101.0,11,Loyal
414111.0,7,Loyal
670694.0,1,One-time
271319.0,1,One-time
185234.0,2,Frequent
843119.0,2,Frequent
275204.0,2,Frequent
722132.0,2,Frequent
829144.0,4,Frequent
732141.0,1,One-time
201201.0,6,Loyal
673521.0,3,Frequent
276206.0,1,One-time
700070.0,20,Loyal
176304.0,5,Frequent
412109.0,3,Frequent
736135.0,5,Frequent
754214.0,1,One-time
680542.0,3,Frequent
453111.0,1,One-time
495004.0,15,Loyal
799114.0,1,One-time
208016.0,16,Loyal
517569.0,1,One-time
795001.0,123,Loyal
685584.0,12,Loyal
676552.0,7,Loyal
520015.0,26,Loyal
686018.0,4,Frequent
110002.0,36,Loyal
314026.0,2,Frequent
843330.0,2,Frequent
160036.0,66,Loyal
828122.0,7,Loyal
423104.0,6,Loyal
637303.0,2,Frequent
821115.0,8,Loyal
515741.0,1,One-time
641008.0,12,Loyal
680641.0,1,One-time
332027.0,1,One-time
632009.0,27,Loyal
742212.0,3,Frequent
502276.0,1,One-time
573201.0,54,Loyal
493445.0,7,Loyal
492001.0,116,Loyal
628002.0,13,Loyal
182301.0,12,Loyal
403724.0,2,Frequent
226026.0,16,Loyal
573103.0,6,Loyal
533406.0,2,Frequent
782441.0,1,One-time
680003.0,10,Loyal
671532.0,2,Frequent
783371.0,2,Frequent
396427.0,1,One-time
700155.0,1,One-time
626106.0,2,Frequent
786003.0,10,Loyal
223227.0,1,One-time
403725.0,7,Loyal
713213.0,14,Loyal
574115.0,2,Frequent
323307.0,11,Loyal
470001.0,13,Loyal
395005.0,13,Loyal
688531.0,1,One-time
221405.0,5,Frequent
110052.0,62,Loyal
700109.0,9,Loyal
416511.0,2,Frequent
607202.0,4,Frequent
505301.0,6,Loyal
560103.0,268,Loyal
144630.0,3,Frequent
523190.0,1,One-time
831018.0,6,Loyal
431006.0,2,Frequent
500094.0,91,Loyal
402209.0,2,Frequent
695025.0,6,Loyal
534425.0,5,Frequent
518501.0,21,Loyal
793006.0,11,Loyal
570026.0,17,Loyal
396105.0,3,Frequent
192303.0,3,Frequent
601201.0,9,Loyal
576212.0,2,Frequent
670674.0,1,One-time
530020.0,5,Frequent
531116.0,5,Frequent
686008.0,9,Loyal
631006.0,1,One-time
854315.0,1,One-time
517644.0,18,Loyal
203408.0,1,One-time
440010.0,52,Loyal
842002.0,32,Loyal
523157.0,12,Loyal
678008.0,3,Frequent
713407.0,2,Frequent
460551.0,3,Frequent
471515.0,1,One-time
400087.0,4,Frequent
484110.0,3,Frequent
673008.0,20,Loyal
688007.0,2,Frequent
625201.0,1,One-time
670675.0,4,Frequent
847102.0,1,One-time
202410.0,1,One-time
263127.0,2,Frequent
151301.0,5,Frequent
852210.0,2,Frequent
443203.0,1,One-time
827006.0,4,Frequent
313205.0,1,One-time
683548.0,1,One-time
321602.0,11,Loyal
632514.0,1,One-time
600045.0,56,Loyal
824111.0,1,One-time
244221.0,11,Loyal
635126.0,16,Loyal
673638.0,6,Loyal
160035.0,1,One-time
302022.0,7,Loyal
635204.0,3,Frequent
176082.0,1,One-time
600033.0,60,Loyal
586104.0,1,One-time
306104.0,3,Frequent
394310.0,1,One-time
686518.0,1,One-time
410405.0,4,Frequent
606755.0,2,Frequent
629165.0,13,Loyal
423203.0,4,Frequent
212208.0,1,One-time
721507.0,6,Loyal
585309.0,1,One-time
742237.0,1,One-time
636905.0,2,Frequent
700137.0,12,Loyal
401303.0,116,Loyal
585104.0,8,Loyal
410221.0,10,Loyal
841301.0,22,Loyal
160055.0,34,Loyal
801113.0,3,Frequent
444101.0,9,Loyal
641653.0,6,Loyal
621006.0,1,One-time
302006.0,20,Loyal
794001.0,28,Loyal
531002.0,7,Loyal
472001.0,2,Frequent
785666.0,2,Frequent
143102.0,4,Frequent
301404.0,3,Frequent
210424.0,1,One-time
421204.0,171,Loyal
441110.0,9,Loyal
302015.0,48,Loyal
400027.0,12,Loyal
384001.0,6,Loyal
805101.0,1,One-time
122103.0,22,Loyal
781315.0,6,Loyal
360575.0,13,Loyal
263632.0,3,Frequent
784101.0,3,Frequent
676103.0,1,One-time
388255.0,2,Frequent
533464.0,3,Frequent
185211.0,1,One-time
852201.0,9,Loyal
502205.0,1,One-time
751003.0,81,Loyal
636903.0,3,Frequent
413501.0,19,Loyal
629603.0,2,Frequent
243633.0,1,One-time
606601.0,20,Loyal
518002.0,45,Loyal
209206.0,3,Frequent
629402.0,1,One-time
574143.0,5,Frequent
209301.0,1,One-time
110089.0,69,Loyal
761010.0,1,One-time
620021.0,14,Loyal
110016.0,92,Loyal
741505.0,3,Frequent
673637.0,3,Frequent
560078.0,406,Loyal
400014.0,40,Loyal
273001.0,68,Loyal
506151.0,1,One-time
712134.0,4,Frequent
505468.0,4,Frequent
793018.0,11,Loyal
412201.0,6,Loyal
482011.0,2,Frequent
230129.0,1,One-time
314031.0,4,Frequent
685604.0,2,Frequent
176088.0,1,One-time
799285.0,2,Frequent
424005.0,2,Frequent
274201.0,2,Frequent
148109.0,1,One-time
445307.0,1,One-time
506252.0,2,Frequent
800006.0,31,Loyal
577432.0,4,Frequent
144418.0,2,Frequent
670672.0,3,Frequent
679554.0,4,Frequent
676523.0,2,Frequent
281123.0,1,One-time
641048.0,21,Loyal
785681.0,1,One-time
271881.0,4,Frequent
632014.0,26,Loyal
636115.0,2,Frequent
641103.0,7,Loyal
262520.0,1,One-time
610005.0,1,One-time
495687.0,1,One-time
574106.0,4,Frequent
410507.0,28,Loyal
743395.0,1,One-time
799004.0,7,Loyal
793014.0,10,Loyal
444603.0,16,Loyal
411052.0,57,Loyal
524366.0,2,Frequent
607801.0,4,Frequent
631502.0,18,Loyal
825318.0,1,One-time
135103.0,1,One-time
243638.0,1,One-time
576114.0,3,Frequent
600074.0,19,Loyal
713347.0,1,One-time
500057.0,33,Loyal
628003.0,3,Frequent
768108.0,2,Frequent
827012.0,12,Loyal
600043.0,34,Loyal
245101.0,12,Loyal
324009.0,16,Loyal
517214.0,15,Loyal
629301.0,2,Frequent
734104.0,1,One-time
440013.0,48,Loyal
835303.0,3,Frequent
535005.0,8,Loyal
580005.0,2,Frequent
452010.0,131,Loyal
410401.0,18,Loyal
570028.0,7,Loyal
250002.0,46,Loyal
532427.0,1,One-time
759104.0,1,One-time
263641.0,1,One-time
782121.0,2,Frequent
521301.0,26,Loyal
136044.0,1,One-time
522509.0,3,Frequent
680563.0,8,Loyal
194104.0,5,Frequent
770048.0,2,Frequent
753004.0,19,Loyal
602003.0,2,Frequent
125104.0,2,Frequent
225414.0,2,Frequent
695507.0,2,Frequent
503302.0,1,One-time
741246.0,5,Frequent
175126.0,5,Frequent
766014.0,2,Frequent
700066.0,7,Loyal
682307.0,9,Loyal
800004.0,32,Loyal
676505.0,5,Frequent
171001.0,16,Loyal
625579.0,4,Frequent
140402.0,1,One-time
841405.0,1,One-time
206128.0,3,Frequent
680702.0,6,Loyal
824143.0,3,Frequent
781313.0,3,Frequent
835302.0,3,Frequent
